speaker_id,task,meanF0,stdevF0,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,localShimmer,localdbShimmer,apq3Shimmer,aqpq5Shimmer,apq11Shimmer,F1_mean,F1_median,F2_mean,F2_median,F3_mean,F3_median,F4_mean,F4_median,speech_rate,articulation_rate,avg_syllable_duration,mean_pause_duration,mean_speech_duration,silence_rate,silence_to_speech_ratio,mean_silence_count,SNR
spk1070,picnic,122.87405070733587,57.79794319463086,13.157001717037142,0.02394955673642787,0.00019512967340896763,0.011986349204907975,0.01350039473409613,0.147313988484708,1.3673076461805205,0.0666518441002869,0.0945289555055313,0.16883779185529998,593.5666494519163,553.013014765812,1657.0554209843178,1713.3643073735388,2917.0555282844693,2805.345200547498,4067.4798208224724,4041.2526833993556,2.0814324817518246,3.5180722891565512,0.28424657534247183,0.3047234042553189,0.4510869565217394,0.4083599452554618,1.0217391304347827,1.3401003649635035,69.43260737043906
spk1071,picnic,106.9377421015309,66.41161962497982,9.36333510821653,0.022022362748142604,0.00020975461013528936,0.010628171524321002,0.011563669667370172,0.11902927378987713,1.130665221078944,0.047194373891674475,0.06565440278460662,0.12003569055445391,781.6460986113082,774.7947664555497,1863.8106814199468,1893.4930026471584,2858.0748665532738,2805.6129470713686,3967.3517222841188,3986.4386018119694,1.824238578680203,3.5181644359462894,0.2842391304347966,0.49555102040816346,0.5447916666666665,0.4814800126903298,1.0208333333333333,0.9716053299492385,102.01218965990185
spk1073,picnic,214.7994717042839,41.778211961085276,14.656693800125257,0.01363355321260872,6.361596014480788e-05,0.006396387933638169,0.0069590758884891975,0.08556794925743404,0.8587765358423255,0.03503683958083994,0.04926733799186202,0.07742687905975158,749.9541807044147,590.485110623207,1849.180219446542,1871.989433642913,3120.375323658973,3131.731230795583,4011.6968962685246,3933.48047808401,2.509124087591241,3.5003977724739874,0.285681818181831,0.2026938775510203,0.5237500000000003,0.2831888686131065,1.0208333333333333,1.397125912408759,419.65534637759214
spk1075,picnic,144.4810979883363,41.060822406818026,11.771175977258876,0.019274017256617204,0.00013461417900889383,0.009163585107118476,0.009563705515172397,0.08395447985352848,0.8403193012025622,0.03214157271019691,0.04269082669377126,0.07784037403238622,736.2553176856603,544.9189953018163,1814.1620392068553,1827.2915887534723,2933.0449866199506,2872.2675253670072,3931.04921422867,3853.7845818158976,2.183436680506993,3.510895883777296,0.284827586206892,0.23913400280747218,0.4130000000000001,0.3780970006556043,1.05,1.581109320367133,65.87624519388652
spk1076,picnic,172.577109318941,75.07753271272846,11.319768369162693,0.019619724160142724,0.00011473168985200996,0.009269856803677586,0.00899639679183058,0.08826037897689112,0.9197341953968036,0.033057763521734,0.04378553775150841,0.0818660930245132,752.8477729132916,738.1722523670023,1836.6349187886908,1865.2873481214228,2745.5399113103854,2676.5557407322976,4056.888440232745,4041.7074589805666,1.7119984567901234,3.482099068170606,0.2871830985915548,0.6800645161290321,0.679666666666667,0.5083429783950524,1.0333333333333334,0.7474922839506173,61.48170991641312
spk1077,picnic,231.92732079944355,46.7134541043917,13.843990262094541,0.015291006625497585,6.599625978667832e-05,0.006530651542771472,0.007611201274526247,0.07671520373857331,0.8533134305632364,0.02563906313498537,0.040918508419228686,0.08083561452189406,906.1372449332865,804.5855334948287,2054.0992327286867,2103.48121079432,2923.0686810607285,2880.0023972654153,4093.955173183466,4134.597717585584,1.9958941605839415,3.512293025589508,0.28471428571429025,0.33648888888888895,0.45295454545454544,0.43174041970802024,1.0227272727272727,1.283074817518248,92.97373535642078
spk108,picnic,158.41473873814905,46.81688709260833,17.015715712399647,0.016993579879189896,0.00010760792926082853,0.006980895295049665,0.008258917042220098,0.07941842969955996,0.8686916566393674,0.025549386822106477,0.04183485302073316,0.07762531919582215,719.8345549152546,575.0814976377668,1954.3706090872583,2062.3633698083286,3254.1805399234313,3272.033653850414,4393.397794385635,4354.147852296286,1.7666457286432162,3.516998827667114,0.2843333333333288,0.5282083333333333,0.5686666666666668,0.49768373115578696,1.0666666666666667,0.942211055276382,73.22967757249452
spk1081,picnic,216.57605404613386,35.4405795033,13.397394441595704,0.014974145110088544,6.923064701480152e-05,0.006980866075374075,0.008366295352256999,0.09523590418770513,0.9926313507631281,0.034349320478350175,0.0555430698215099,0.10837805941804085,770.4252363023899,617.0542193878043,1967.010834942844,1949.116155981337,2896.0875803288545,2847.515645170874,3981.395921422888,4042.296113800442,2.5484267979452055,3.488052732765597,0.2866929133858372,0.2796805555555553,0.7746808510638299,0.26938409674654873,1.0212765957446808,0.9631849315068494,91.33105747963108
spk1082,picnic,179.78345565171142,66.47876337978394,9.18728127051545,0.021375765146383497,0.0001194457187987933,0.01064658834492123,0.010747934870871856,0.13988460266018707,1.3250419626923093,0.06664344295104346,0.08415739822997144,0.12882668303849018,718.0375346142889,579.6899369514288,1987.5953503992407,1965.9536427250052,2953.5767269670705,2895.1707885866836,4234.7785681791265,4254.408557840477,2.4035986408566723,3.504574243490527,0.28534136546184513,0.2603573333333336,0.5729838709677417,0.314153881795722,1.0080645161290323,1.206625823723229,83.16637680933621
spk1087,picnic,175.25324766827842,47.44844191099493,10.396319002668823,0.011942380399846391,6.838397517681269e-05,0.005803948248915677,0.006615586765924787,0.10638830108737012,1.1504502012629372,0.04008545052308037,0.061292226305579935,0.1145811835487597,856.1320343752503,687.2718185965276,1868.6351143884617,1748.1960983878375,2797.9818195626167,2571.2637831451184,3903.941369222619,3792.458670626747,2.598353794642857,3.505882352941167,0.2852348993288598,0.20616666666666678,0.5985915492957745,0.25885881696428376,1.0140845070422535,1.2555803571428572,66.11537988558263
