speaker_id,task,meanF0,stdevF0,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,localShimmer,localdbShimmer,apq3Shimmer,aqpq5Shimmer,apq11Shimmer,F1_mean,F1_median,F2_mean,F2_median,F3_mean,F3_median,F4_mean,F4_median,speech_rate,articulation_rate,avg_syllable_duration,mean_pause_duration,mean_speech_duration,silence_rate,silence_to_speech_ratio,mean_silence_count,SNR
spk1648,max_phonation,249.97460264263444,111.10491558533612,24.657511367882602,0.00604961763220156,2.4209962422667187e-05,0.0032787371049714884,0.0042127889301344845,0.038721158642628026,0.44682108715206414,0.020682033736369933,0.025437722476087072,0.027408450059562016,593.2300470683687,592.0183957763975,1558.8058489990144,1388.2224916555917,2737.6053975646864,2922.0275208453604,3834.794611771745,3978.5574080314,,,,,,,,,53.35474091096381
spk1649,max_phonation,139.39480468688927,16.328057546195453,6.108674639286633,0.03022102159105732,0.00021660987990276015,0.018372282984879005,0.021453965151072434,0.14003969867106036,1.3536697951692502,0.0685994361081371,0.08354704023760827,0.13138923307162886,848.2246165281704,775.3548424401727,1573.3321322850907,1487.4644126945439,2614.1831825004056,2512.1876616914415,3952.2538395692613,3971.74553416626,,,,,,,,,86.05656634098179
spk165,max_phonation,131.0868479677623,23.447697837283638,16.574226841292393,0.007723811786285818,5.89628580753053e-05,0.004211198132277131,0.004291495538307171,0.07649600584167046,0.8265469044845004,0.034475025730667165,0.04647379060710401,0.06717452227600032,518.6018384781038,505.5704154990009,1263.4694856556973,1089.7351513395267,2770.339585089876,2648.577480955174,3972.7271144425513,3863.5025456379217,,,,,,,,,65.1661091756852
spk1650,max_phonation,164.6930435229101,41.102128824326336,13.282340432487668,0.008125090289216824,4.92899405620078e-05,0.0044854219510767615,0.004670063564545426,0.10454841459592984,0.9846131688874229,0.05255312844389855,0.06343179286390399,0.08094779223590391,859.2279018501027,789.6514496059343,1489.56373812878,1315.8335665813051,3046.855318274433,3299.917079900872,4047.355846435498,4046.728600943114,,,,,,,,,54.17138682100091
spk1651,max_phonation,147.51494481422412,7.2440233345703495,15.383217746263629,0.006917380207133557,4.693293147690963e-05,0.004035648006011291,0.0033626656220282734,0.07328068623226763,0.6914262179631487,0.041537113580425084,0.041381956120463345,0.0488105272444424,834.7047020817892,824.0186875716361,1189.0657964049312,1098.8828078736183,2733.0855462113263,2709.9675032111104,3768.308236496638,3869.6185397151958,,,,,,,,,101.89635334611049
spk1652,max_phonation,168.04140036280302,42.438364534599906,19.436455758482655,0.0033591553994684414,1.9999368201063585e-05,0.0019525223482323231,0.0018705488315490446,0.047347583480876816,0.4816083837862052,0.024133187633533552,0.027069535919700197,0.038683494146644626,820.7747105142321,772.9659564148202,1589.1600042434868,1557.4746566293775,2474.806650761108,2473.8930020803523,3599.1146414362297,3992.3950553112954,,,,,,,,,413.05625635745463
spk1653,max_phonation,223.7154704613042,3.703720158662342,18.896417913367,0.003916072407824287,1.7505714497409913e-05,0.0019257199247454705,0.002702307405595165,0.07767971236041467,0.7548924026276163,0.03199833972027606,0.05181635629528793,0.07122751010656052,854.9688755541371,831.8422747694435,1373.5773346831013,1271.6002494730915,2464.669090776185,2459.507231110634,3168.2187120525928,2923.8446840453685,,,,,,,,,85.06784023552217
spk1654,max_phonation,94.15257785899354,37.821932134164115,5.149538460069305,0.025255056028089765,0.00027024410238860464,0.013344981584666769,0.014923887321288026,0.17506161729713052,1.4935069790030755,0.08904736460560561,0.09886405195245833,0.134105818127851,843.624285271816,795.1455256647785,1428.5096086782637,1289.1294072379778,2634.6801613530884,2611.596136324056,3772.0029584590707,3758.4791349794004,,,,,,,,,73.23610906879941
spk1655,max_phonation,138.49953494844988,3.163323635145789,19.228555640343135,0.005639270027146327,4.072779085581812e-05,0.0030380306056886864,0.0032225647254127887,0.055275639273337604,0.4399746599066413,0.02879994640727935,0.032920458566378194,0.04184040029657913,507.096870586364,427.6232616909857,1325.1007978509235,1228.9576353826437,2500.35778109495,2479.5814798483198,3997.59152674737,3991.1896473638208,,,,,,,,,56.68665297130197
spk1656,max_phonation,223.97435654722898,67.56263864549275,10.9013675945092,0.01813915736416583,8.123939741951566e-05,0.010266114205698805,0.011338539890550668,0.1551399200277349,1.4895019627917117,0.06720704219206157,0.09512707146168238,0.17977735326485458,1009.8440502079375,1010.1520164102938,1524.8688145394513,1432.5477808144099,2704.495617284749,2663.5702009147626,3765.8136240872227,3655.523732824604,,,,,,,,,69.56745113640733
