speaker_id,task,meanF0,stdevF0,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,localShimmer,localdbShimmer,apq3Shimmer,aqpq5Shimmer,apq11Shimmer,F1_mean,F1_median,F2_mean,F2_median,F3_mean,F3_median,F4_mean,F4_median,speech_rate,articulation_rate,avg_syllable_duration,mean_pause_duration,mean_speech_duration,silence_rate,silence_to_speech_ratio,mean_silence_count,SNR
spk1,cookie_theft,102.64983709886927,6.766654731428259,11.699299777074339,0.017620047365885138,0.0001715897606012716,0.008486676210066503,0.007028916354101805,0.07886582014946408,0.8251008650399728,0.025291751924728108,0.03347882258967812,0.07980823268922334,826.9726298176131,770.6223340917784,1849.2923539335288,1881.244332385727,2948.6296669522053,2974.5219700924663,3923.3330839750274,4051.2331591791994,1.9531250000000002,3.4582132564842087,0.28916666666666174,0.3646363636363636,0.4957142857142857,0.43522135416667623,1.0476190476190477,1.193576388888889,83.59824825026776
spk10,cookie_theft,151.37095014223027,99.89852393585454,7.635077627196799,0.038207792712633644,0.000259421579608471,0.020287532544384333,0.020029663674976498,0.12142428823175491,1.2090005682925267,0.04996631078088336,0.06690456845407111,0.12631891901810544,716.9321849160827,505.20959439684214,1859.7682014322731,1839.8947080217026,2947.1744350883228,2871.566007106034,3893.1810157112586,3750.019843000225,2.7869152046783623,3.4887046039460787,0.2866393442623083,0.11900000000000006,0.47904109589041094,0.20116045321633752,1.0136986301369864,1.690423976608187,416.07150944672856
spk100,cookie_theft,190.33058146613425,39.05429606437145,17.90186922017651,0.018059866855209963,9.495384261073484e-05,0.008954082740711885,0.009533474047507899,0.057213444846268516,0.6137229846071988,0.02017491519050028,0.026756707422871527,0.04657329466331678,725.5555086866681,619.9564717596452,1912.0377077938913,1984.8002370662487,2931.326877306228,2985.151720675711,4200.777279202319,4262.925079866246,2.4047145953757227,3.4949544671424637,0.2861267605633837,0.29710752688172026,0.6660655737704919,0.3119468027456565,1.0163934426229508,1.049945809248555,415.73162532112246
spk1000,cookie_theft,176.45597713975042,49.54469287885771,11.681563921036993,0.023569786953341523,0.00013385107937117732,0.011807435975197442,0.010962606105942917,0.08251207567682273,0.8546736966555655,0.037332871603870665,0.04428850614398735,0.06759162963055397,720.1317263214463,438.0323493993108,1819.4217591152394,1844.0486462967488,2904.0538864219575,2948.771287179523,3932.1141970573003,3862.898362240391,2.7037205717488786,3.530895334174088,0.2832142857142805,0.1565225660156537,0.5286666666666666,0.23426770950113532,1.0333333333333334,1.4967024593609863,74.07841360211623
spk1001,cookie_theft,154.00434890085296,41.96479736699896,12.689383318258141,0.026894302801752958,0.0001755821223664375,0.012174297023616103,0.012069850623057533,0.07694007216074535,0.7728628455818237,0.028352661380190252,0.037380700252709634,0.06614697240809086,877.757784378938,685.3739046412882,1983.9214851020638,1949.0073731853936,3162.529232320401,3172.08225497949,4006.058744897314,4006.871595040364,2.266652960526316,3.499858876658049,0.28572580645162515,0.3160034942938921,0.5905000000000004,0.3523587549076547,1.0166666666666666,1.1150470209040748,91.06421251845467
spk1002,cookie_theft,177.42886270061732,50.480601347733085,12.360212565867728,0.018900396721191006,0.00010717694226898044,0.008912820610104951,0.009083989028489909,0.10734378782329755,1.0496683117771766,0.04564784214790249,0.06195131881718841,0.10302814486264532,806.4408821812625,560.6561655872771,1996.6842325280998,2004.6768804174865,2903.7800329575016,2811.2996329380894,4057.6769654686314,4083.7404143453446,2.264492753623188,3.5118525021947904,0.2847500000000095,0.17427777777777784,0.3208450704225352,0.3551856884057756,1.0140845070422535,2.038043478260869,72.04920200719535
spk1003,cookie_theft,201.3955696694432,44.13788420404306,11.074986864530091,0.022331403406134764,0.00011168920697005905,0.011004701206926319,0.012016677955629673,0.10026488618631937,1.022906348397805,0.039578846289951605,0.05555896825611331,0.09444984843377689,716.5704382643827,548.9112612209277,1832.9947472375861,1807.9854117810937,3045.8743654119135,2981.455350085516,4091.219696463979,4097.059953859073,2.5705726913927336,3.495440729483232,0.28608695652174326,0.3228303442589157,0.94,0.2645926822015464,1.0476190476190477,0.8196028871107267,93.70553642975696
spk1004,cookie_theft,175.5067028057631,33.95560469163623,13.394143042368098,0.01869123762367287,0.00010569688579880815,0.008824451311654753,0.009123740882648867,0.07752756817758442,0.7401650320574871,0.029265776279412237,0.03577396025392007,0.059794351436286156,822.9285343237663,726.2259104453724,2163.8423880741248,2216.6941824822165,3147.438312808216,3112.824237269429,4251.481371501431,4300.4878025060225,1.9623855064655173,3.5305343511450986,0.2832432432432384,0.23927437641723326,0.3082352941176474,0.44416756465518187,1.0294117647058822,1.8563106142241381,87.6438441113656
spk1005,cookie_theft,158.66657025895952,31.74390287648104,11.751426415525074,0.017214694387219027,0.00010909286026227546,0.008832795485054232,0.009146869723323887,0.09450710817481393,1.0066047267142997,0.03776483431696915,0.05042376638621624,0.08699560396897393,798.4241940991683,680.2325819548471,1931.298025477578,1895.22841342504,3046.1379965423644,2995.7404153262723,3888.117356878625,3866.2527762408185,2.7135019083969465,3.5148706064115727,0.2845054945055082,0.30583999999999995,1.07875,0.22799379770988648,1.0416666666666667,0.7454675572519084,416.8714933096059
spk1006,cookie_theft,128.87592503259907,30.379043864299963,15.599996841920651,0.03373414844061336,0.00026260647163556114,0.014543175786392947,0.013952020142098141,0.09264491766502284,0.9016226577932513,0.03158801173443059,0.040639028289664425,0.07813312304987481,789.0205436038016,794.0496678430131,1995.5229685132103,2051.886415838543,3053.4850926846275,3045.460622682049,4188.754487290174,4159.387891994479,0.6219107700312174,3.469387755102104,0.28823529411764176,0.4233039832285115,0.09303797468354436,0.8207433662851229,1.0063291139240507,1.9388982830385013,52.72225869724227
